image_path,alt_text,caption,tags
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_700.jpg,"Bara Imambara, Lucknow, India, built by Asaf-ud-Daula",Bara_Imambara_Lucknow.jpg," Bara Imambara, 2012 in Lucknow, Mosques in India photographed in 2012, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_701.jpg,"Obama family portrait, left to right: First Lady Michelle Obama, Malia Obama, President Barack Obama and Sasha Obama.",Barack_Obama_family_portrait_2011.jpg," Michelle Obama in 2011, Malia Obama in 2011, Sasha Obama in 2011, Obama family, Children in the Oval Office, Barack Obama in the Oval Office, Michelle Obama wearing black dresses, Michelle Obama wearing sleeveless dresses, Michelle Obama smiling, Michelle Obama hugging people, Multicolor dresses, Girls wearing purple dresses, Men smiling with teeth, Women smiling while sitting, Barack Obama smiling, Men smiling while sitting, People wearing dental braces, Women smiling with teeth, Adolescent girls smiling with teeth, Adolescent girls with earrings, Men wearing wristwatches, Adolescent girls wearing sleeveless dresses, Barack Obama wearing wristwatches, Barack Obama wearing black suits, Barack Obama wearing neckties, Adults and children holding hands, Adolescent girls wearing dresses, Pantyhose, Barack Obama with children, Barack Obama in December 2011, Barack Obama at the White House in 2011, White House in December 2011, 21st-century family portrait photographs from the United States, Michelle Obama in the Oval Office, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_702.jpg,"President Barack Obama jokingly mimics U.S. Olympic gymnast McKayla Maroney's ""not impressed"" look while greeting members of the 2012 U.S. Olympic gymnastics team in the Oval Office, November 15, 2012.",Barack_Obama_with_artistic_gymnastic_McKayla_Maroney_2.jpg," McKayla Maroney, Barack Obama in November 2012, Barack Obama in the Oval Office, Barack Obama with sportspeople, Black and white clothing, male, Sideways pursed-lips expression, Lace dresses, White female clothing, People of the United States in 2012, 1 man with 1 woman in Washington, D.C., Adolescent girls wearing white dresses, Lace overlay, Lace sleeves, Barack Obama wearing black suits, Barack Obama wearing lapel pins, Adolescent girls with earrings, Barack Obama wearing wristwatches, Barack Obama standing with arms crossed, Women standing with arms crossed, Barack Obama wearing neckties, White House in November 2012, Barack Obama at the White House in 2012, Sportspeople in the Oval Office, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_703.jpg,Barbara McClintock in her laboratory.,Barbara_McClintock_-1992_shown_in_her_laboratory_in_1947.jpg," Smithsonian Institution Archives, Adam Cuerden's restorations, Barbara McClintock, Biology laboratories, Cold Spring Harbor Laboratory, Females with microscopes, Black and white photographs of New York (state), Black and white photographs of women at work, 1947 in New York (state), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_704.jpg,,BarbierC_JulesC_NadarC_Gallica.jpg," Jules Barbier, Portraits by Nadar, Men with beards, 19th-century portrait photographs of men at bust length, 19th-century portrait photographs of sitting men, Sepia portrait photographs of men, 1880 portrait photographs of men, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_705.jpg,"Aerial bombing of Barcelona, 17 March 1938, by the Italian air force.",Barcelona_bombing_.jpg," 1938 in Barcelona, Bombing during the Spanish Civil War, Ciutat Vella, Barcelona, Eixample, Barcelona, Aerial photographs of Barcelona, Aviazione Legionaria, 1938 aerial photographs, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_706.jpg,,BareinaC_Mauritania.jpg," 2006 in Mauritania, Bareina, Clouds in Mauritania, Clouds in the Northern Hemisphere in September, Houses in Mauritania, September 2006 in Africa, September in Mauritania, Trees in Mauritania, Women walking, Women of Mauritania, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_707.jpg,Barite,Barite_-_Cerro_WarihuynC_MirafloresC_HuamaliesC_HuanucoC_Peru.jpg," Baryte, Dolomite (mineral), Minerals of Cerro Warihuyn, Focus stacking images of minerals, Minerals on gray background, Gradient backgrounds, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_708.jpg,,Barnard_33.jpg," Images by Ken Crawford, Horsehead Nebula, 2011 in astronomy, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_709.jpg,"The John Moulton Barn on Mormon Row at the base of the Grand Tetons, Wyoming.",Barns_grand_tetons.jpg," June 2004 in Wyoming, T. A. Moulton Barn, Wooden fences in Wyoming, Teton Range, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_710.jpg,,Barnum__Bailey_clowns_and_geese2.jpg," Barnum & Bailey posters, Clowns in art, Illustrations of geese, 1900 posters, Males with birds in art, Strobridge Lithographing Co., "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_711.jpg,,Barracudasauroides_panxianensis_MHNT_Chine.jpg," Barracudasauroides panxianensis, Collection of paleontology of the Muséum de Toulouse, Triassic Ichthyosauria fossils, Fossils of Guizhou, Anisian fossils, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_712.jpg,,Barrow_Offshore_wind_turbines_NR.jpg," Barrow Offshore Wind, Water reflections of structures in the United Kingdom, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_713.jpg,,Barsana_Holi_Festival.jpg," Pink and red, Holi 2013, Holi in Nandgaon, Uttar Pradesh, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_714.jpg,A Bearded Vulture (Gypaetus barbatus) in Austria hunching and fluffing its feathers.,Bartgeier_Gypaetus_barbatus_front_Richard_Bartz.jpg," Gypaetus barbatus in Alpenzoo Innsbruck, Hunching, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_715.jpg,"Bartholomeus van der Helst, Banquet of the Amsterdam Civic Guard in Celebration of the Peace of Münster, 1648; 5.47 metres wide",Bartholomeus_van_der_HelstC_Banquet_of_the_Amsterdam_Civic_Guard_in_Celebration_of_the_Peace_of_M%C3%BCnster.jpg," Banquet of the Amsterdam Civic Guard in Celebration of the Peace of Münster by Bartholomeus van der Helst, Peace of Münster, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_716.jpg,"""Figure of the heavenly bodies"", an illuminated illustration of the Ptolemaic conception of the Universe from ""Cosmographia"", by Bartolomeu Velhomade, 1568. The outermost text says, ""The heavenly empire, the dwelling of God and of all of the elect""",Bartolomeu_Velho_1568.jpg," Geocentric model, Book pages from France, Bartolomeu Velho 1568, Creation in art, 1560s maps of the world, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_717.jpg,translate me in English,Baruch_Zvi_Ring_-_Memorial_Tablet_and_Omer_Calendar_-_Google_Art_Project.jpg," Ornaments, Jewish religious texts, 1904 texts, Hebrew calendar, Counting of the Omer, Collections of the Jewish Museum (New York City), 1904 calendars, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_718.jpg,"Person prepares to jump of Sapphire Tower in Istanbul, competing in the Probase Birden Sapphire Showdown.",BASE_Jumping_from_Sapphire_Tower_in_Istanbul.jpg," BASE jumping, Views from Istanbul Sapphire, May 2012 in Istanbul, Parachuting in Turkey, Sports in Istanbul, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_719.jpg,,Baseball_glass_workers2.jpg," Group photographs of baseball teams in the United States, Black and white photographs of baseball teams, Photographs of child laborers by Lewis Hine, 1908 in Indiana, Glass workers, 1908 photographs of the United States, Photographs by Lewis Hine, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_720.jpg,,Basel_-_Pauluskirche1.jpg," St. Paul's Church, Basel, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_721.jpg,"Northern part of the BASF site in Ludwigshafen, Germany.",BASF_Ludwigshafen_panorama_2023-1.jpg," BASF in Ludwigshafen am Rhein, Panoramics in Rhineland-Palatinate, Water reflections of cityscapes in Germany, Reflections in rivers in Rhineland-Palatinate, Blue sky in Rhineland-Palatinate, Morning in Germany, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_722.jpg,,Basilica_dei_Santi_Giovanni_e_Paolo_al_Celio_-_Interior.jpg," Basilica dei santi Giovanni e Paolo al Celio - Interior, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_723.jpg,St. Peter's Basilica,Basilica_di_San_Pietro_in_Vaticano_September_2015-1a.jpg," Saint Peter's Basilica (from Saint Peter's Square, frontal), Blue sky in the Vatican City, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_724.jpg,,Basilica_of_the_National_Shrine_of_Our_Lady_of_AparecidaC_2007.jpg," Remote views of the Basilica of Our Lady of Aparecida, Time 10:44, Basilica of Our Lady of Aparecida, north facade, Churches in São Paulo (state), Roman Catholic churches in São Paulo (state), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_725.jpg,,Bassac_16_Abbaye_vue_ESE_2014.jpg," Abbaye Saint-Étienne de Bassac, Panoramics of churches in France, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_726.jpg,,Bataille_de_ForbachC_6_ao%C3%BBt_1870_-_Jean-Adolphe_Bocquin_et_Jules_F%C3%A9rat.jpg," Adam Cuerden's restorations, Battle of Spicheren, Battle of Spicheren - Lithographs after Jules Férat, Jean-Adolphe Bocquin, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_727.jpg,,Bataille_Waterloo_1815_reconstitution_2011_3.jpg," Reenactment of the Battle of Waterloo, Shooting, Male people with rifles, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_728.jpg,,Batak_Warriors_60011135_edit.jpg," Photographs by Kristen Feilberg, Toba Batak people, 1870 in Sumatra, Warriors of Indonesia, Batak, Male clothing of Indonesia, Men of Sumatra, Black and white photographs of indigenous people, Ethnographic objects, Three men in Indonesia, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_729.jpg,Mosteiro da Batalha,Batalha_September_2021-2.jpg," Main facade of Mosteiro da Batalha, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_730.jpg,,Bath_Abbey_Eastern_Stained_GlassC_SomersetC_UK_-_Diliff.jpg," Bath Abbey (interior), July 2018 in Somerset, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_731.jpg,,Bath_Abbey_ExteriorC_SomersetC_UK_-_Diliff.jpg," West facade of Bath Abbey, Church windows in Somerset, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_732.jpg,,Bath_Abbey_Nave_Fan_VaultingC_SomersetC_UK_-_Diliff.jpg," Bath Abbey (interior), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_733.jpg,"Panoramic image of Bath, Somerset.",BathC_Somerset_Panorama_-_April_2011.jpg," Views of Bath, Somerset, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_734.jpg,,Bathwick_HillC_BathC_SomersetC_UK_-_Diliff.jpg," Bathwick Hill, Terraced houses in Somerset, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_735.jpg,,Battenberg_Mausoleum_Sofia_7.jpg," March 2011 in Sofia, Battenberg Mausoleum, Visitor attractions in Sofia, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_736.jpg,"Battle at Lanka, Ramayana, Ramayana, by Sahib Din. Battle between the armies of Rama and the King of Lanka. Udaipur, 1649-1653",Battle_at_LankaC_RamayanaC_UdaipurC_1649-53.jpg," 17th-century paintings of soldiers, 17th-century paintings of battles, Ramayana, Yuddha Kanda (1652) - BL Add MS 15297, War elephants, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_737.jpg,,Battle_of_Churubusco2.jpg," Battle of Churubusco, Nathaniel Currier, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_738.jpg,,Battle_of_Scheveningen_Slag_bij_Ter_HeijdeJan_Abrahamsz._Beerstraten.jpg," Paintings by Jan Abrahamsz. Beerstraaten, Paintings by Jan Abrahamsz. Beerstraaten in the Rijksmuseum Amsterdam, Marine paintings in the Rijksmuseum Amsterdam, 17th-century paintings in the Rijksmuseum Amsterdam, Rijksmuseum Amsterdam - Room 2.15, Battle of Scheveningen, Brederode (ship, 1646), Prinsenvlag in paintings, 17th-century paintings of naval battles, Collection of Gerrit van der Pot, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_739.jpg,"Battle of Spottsylvania, by Thure de Thulstrup",Battle_of_Spottsylvania_by_Thure_de_Thulstrup.jpg," Adam Cuerden's restorations, Louis Prang & Company, Battle of Spotsylvania Court House, Thure de Thulstrup, 1887 lithographs, Chromolithographs, Louis Prang & Company Civil War lithographs, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_740.jpg,,BattleOfInab.jpg," Battle of Inab, Passage outremer, Raymond of Antioch, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_741.jpg,,Battus_philenor_02.jpg," Battus philenor, Battus on flowers, Unidentified Angiosperms in Tennessee, Papilionidae of Tennessee, Black, blue, orange, white butterflies, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_742.jpg,,Baturraden_overview_from_ridgeC_PurwokertoC_2015-03-23.jpg," Baturraden, Panoramas of Indonesia, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_743.jpg,"The Wave and the Pearl (1862). Oil on canvas, 83.5 x 178 cm (32.8 x 70 in). Museo del Prado, Madrid",Baudry_paul_the_wave_and_the_pearl.jpg," The Pearl and the Wave, French paintings in the Museo del Prado, Paintings of nude recumbent females (supine) in the 19th-century, Paintings of nude recumbent women on the ground outdoors, People with water, Paintings of nude women, bare feet apparent, Nude women, bare feet apparent, soles exposed in art, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_744.jpg,,Beachy_Head_and_LighthouseC_East_SussexC_England_-_April_2010_crop_horizon_corrected.jpg," Beachy Head, April 2010 in East Sussex, Beachy Head Lighthouse, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_745.jpg,Head of a Mexican Beaded lizard (Heloderma horridum),BeadedLizard-AHPExotics.jpg," Heloderma horridum heads, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_746.jpg,,Beautiful_demoiselle_Calopteryx_virgo_male_3.jpg," Calopteryx virgo (male), Zygoptera of the United Kingdom, Odonata of Hampshire, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_747.jpg,Beautiful Demoiselle,Beautiful_Demoiselle_Calopteryx_virgo.jpg," Calopteryx virgo (male), Zygoptera of Bavaria, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_748.jpg,,Bedouinwomanb.jpg," 1910s portrait photographs, Women with braids, Historical images of bedouins, Palestinian clothing, Women of Palestine, 20th-century black and white portrait photographs of standing women at half length, Bedouins of Jerusalem, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_749.jpg,Mellisuga helenae,Bee_hummingbird_Mellisuga_helenae_immature_male.jpg," Mellisuga helenae, Perched hummingbirds, Birds in trees, Apodiformes of Cuba, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_750.jpg,,Bee_March_2008-10.jpg," Anthophora plumipes, Anthophora on flowers, Insects on Lantana flowers, Unidentified Lantana, Animals of Lisbon, Front views of insects, Insects of Portugal, March 2008 in Lisbon, Unidentified Angiosperms in Portugal, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_751.jpg,,Bee_on_Lavender_Blossom_2.jpg," Apis mellifera on Lavandula flowers, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_752.jpg,A bee increasing the chance of reproductive success.,Bee_pollinating_a_rose.jpg," Bees on roses, Unidentified Andrena, Andrena on flowers, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_753.jpg,,Beekeeper_keeping_bees.jpg," Insects of Landkreis Hildesheim, Beekeepers from Germany, People at work in Germany, Beekeeping in Germany, Wittenburg (Elze), Occupational safety and health, Segeberger Beute, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_754.jpg,A bust by Hugo Hagen based upon Beethoven's life mask.,Beethoven_bust_statue_by_Hagen.jpg," Busts of Ludwig van Beethoven, Hugo Hagen, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_755.jpg,Manuscript of Beethoven's op. 101 piano sonata in A major,Beethoven_opus_101_manuscript.jpg," Piano Sonata No. 28 (Beethoven), Musical autographs of Ludwig van Beethoven, 1816 documents, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_756.jpg,,Beetle-Bessbug.jpg," Wikimedia logo mosaic, Odontotaenius disjunctus, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_757.jpg,,Befreiungshalle_Hall_of_Liberation_Kelheim.jpg," Befreiungshalle, Clouds and blue sky in Bavaria, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_758.jpg,,Befreiungshalle_Kelheim_BS.jpg," Befreiungshalle, Illuminated buildings in Bavaria, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_759.jpg,,Behrmann_projection_SW.jpg," Maps of the world with Behrmann projection, Images of map projections, Blue Marble Next Generation images, Topographic maps of the world, Language-neutral maps of the world, 21st-century maps of the world, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_760.jpg,,Beijing_Castle_Boxer_Rebellion_1900_FINAL.jpg," Boxer Rebellion in drawings, Battles in art, Torajirō Kasai, Battle of Peking, Pekin (text), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_761.jpg,,Belgium_1835_40_Francs.jpg," Gold coins of Belgium, Leopold I of Belgium on coins, Coins of Belgium (1832-1865), 1835 coins, Coins on black background, Both sides of coins of Belgium, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_762.jpg,,Bell_Miner_1_-_Nepean_Weir.jpg," Manorina melanophrys, Perched birds, Aves in right lateral aspect, Meliphagidae of New South Wales, November 2019 in New South Wales, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_763.jpg,,Bellendena_montana.jpg," Bellendena montana, Proteaceae (flowers), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_764.jpg,,BellonaC_by_Rembrandt_van_Rijn.jpg," Undisputed autograph paintings by Rembrandt, The Friedsam Collection, Bellona (Rembrandt), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_765.jpg,,Bellows_CliffDwellers.jpg," Cliff Dwellers (painting), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_766.jpg,,Belva_Ann_Bennett_Lockwood.jpg," Adam Cuerden's restorations, Photographs in the National Portrait Gallery (United States), Smithsonian American Women's History Initiative, Photographs by Benjamin Falk, Belva Ann Lockwood, Women looking right, Sepia portrait photographs of women, 19th-century portrait photographs of women at bust length, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_767.jpg,,Bembix_sp.jpg," Bembix, Hymenoptera on sand, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_768.jpg,,Bench_Grinder_Brush_1.jpg," Wire brushes, Bench grinders, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_769.jpg,"Bengal tiger (Panthera tigris tigris) female, Kanha National Park, India.",Bengal_tiger_Panthera_tigris_tigris_female_3_crop.jpg," Panthera tigris tigris in the Kanha National Park, Tigers in India, Mammals facing left, 1 Felidae, Walking tigers, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_770.jpg,,Bengalia_sp.jpg," Bengalia, Insects of Bangalore, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_771.jpg,,Benjamin_Franklin_-_Join_or_Die.jpg," Join, or Die, James Turner (silversmith), Printed by Benjamin Franklin, Albany Congress, Newspapers of the United States, 1754, 1750s political cartoons of the United States, Printing in the 18th century, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_772.jpg,Benjamin Franklin by David Martin.,Benjamin_Franklin_1767.jpg," Benjamin Franklin (David Martin), Powdered wigs in art, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_773.jpg,,Benjamin_Franklin_Tilley_-_NH_67313.jpg," Adam Cuerden's restorations, Benjamin Franklin Tilley, 19th-century black and white portrait photographs of men at bust length, 19th-century portrait photographs of men at bust length in military uniforms, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_774.jpg,Joshua passing the River Jordan with the Ark of the Covenant (1800). After Exodus 13:21-22: By day the Lord went ahead of them in a pillar of cloud to guide them on their way and by night in a pillar of fire.,Benjamin_West_-_Joshua_passing_the_River_Jordan_with_the_Ark_of_the_Covenant_-_Google_Art_Project.jpg," Old Testament paintings by Benjamin West, British paintings in the Art Gallery of New South Wales, 1800 paintings of people, 1800s religious paintings, Ark of the Covenant in paintings, Crossing the Jordan, Joshua in paintings, Pillar of Cloud, Theophanies, Equestrian portraits of men in armour, Religious paintings in the Art Gallery of New South Wales, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_775.jpg,,Benjamin_West_-_William_Woollett_-_The_Battle_at_La_Hogue.jpg," The Battle of La Hogue (Benjamin West), William Woollett, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_776.jpg,Asteroid 101955 Bennu,BennuAsteroid.jpg," Photos of 101955 Bennu by OSIRIS-REx, Photos by PolyCam, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_777.jpg,,Benny_Trapp_Alytes_cisternasii.jpg," Alytes cisternasii, 1 amphibian, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_778.jpg,,Benny_Trapp_Epirusfrosch_Pelophylax_epeiroticus.jpg," Pelophylax epeiroticus, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_779.jpg,,Benny_Trapp_Montivipera_xanthina.jpg," Vipera xanthina, Brown and gray snakes, Serpentes facing right, 1 snake, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_780.jpg,,Benny_Trapp_Podarcis_waglerianus.jpg," Podarcis waglerianus, Podarcis in dorsal aspect, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_781.jpg,,BennyTrapp_C%C3%A4diz-Scheibenz%C3%BCngler_bzw_Iberischer_Scheibenz%C3%BCngler_Discoglossus_galganoi_jeannaea.jpg," Discoglossus jeanneae, 1 amphibian, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_782.jpg,,BennyTrapp_Hyla_intermedia_Italien.jpg," Hyla intermedia, Hylidae calling, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_783.jpg,,BennyTrapp_Pelophylax_shquipericus_Montenegro.jpg," Pelophylax shqipericus, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_784.jpg,,BennyTrapp_Vipera_dinniki.jpg," Vipera dinniki, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_785.jpg,,Benoit_Peeters_20100329_Salon_du_livre_de_Paris_3.jpg," Benoît Peeters, Salon du livre de Paris, 2010, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_786.jpg,,Bentley_badge_and_hood_ornament-BW.jpg," Flying B hood ornaments, Winged B, 1960 Bentley automobiles, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_787.jpg,,BEP-Multiple-Landing_of_Columbus_Vanderlyn.jpg," Engraved vignettes by the Bureau of Engraving and Printing, Landing of Columbus by John Vanderlyn, Works after John Vanderlyn, Christopher Columbus on banknotes, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_788.jpg,,BEP-BURT-Baptism_of_Pocahontas_Chapman.jpg," Engraved vignettes by the Bureau of Engraving and Printing, Baptism of Pocahontas by John Gadsby Chapman, Charles Kennedy Burt, American Bank Note Company, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_789.jpg,,BEP-DELNOCE__GIRSCH-Washington_Resigning_his_Commission_Trumbull.jpg," General George Washington Resigning His Commission by John Trumbull, Engraved vignettes by the Bureau of Engraving and Printing, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_790.jpg,,BEP-GIRSCH-Declaration_of_Independence_Trumbull.jpg," Declaration of Independence by John Trumbull, John Trumbull, Engraved vignettes by the Bureau of Engraving and Printing, United States Capitol rotunda, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_791.jpg,,BEP-GIRSCH-DeSoto_Discovering_the_Mississippi_Powell.jpg," Engraved vignettes by the Bureau of Engraving and Printing, United States Capitol rotunda, Discovery of the Mississippi by De Soto (painting), Mississippi River in art, Rivers on banknotes, Native Americans on money, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_792.jpg,,BEP-GIRSCH-Surrender_of_General_Burgoyne_Trumbull.jpg," John Trumbull, Engraved vignettes by the Bureau of Engraving and Printing, United States Capitol rotunda, American Revolutionary War in art, John Burgoyne, Saratoga Campaign, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_793.jpg,,BEP-RICE-Embarkation_of_the_Pilgrims_Weir.jpg," Engraved vignettes by the Bureau of Engraving and Printing, United States Capitol rotunda, Prints after Robert Walter Weir, Mayflower (ship, 1609) in art, Pilgrims in art, "
